image_path,site_id,task_label,v1_label,v2_label,split,is_valid
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/BEFORE/WhatsApp Image 2025-04-14 at 15.17.09_a17d219a.jpg,Manoa,Vacant Unit,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/BEFORE/WhatsApp Image 2025-04-14 at 15.19.27_662a35d3.jpg,Manoa,Vacant Unit,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/BEFORE/WhatsApp Image 2025-04-14 at 15.19.27_e9d13905.jpg,Manoa,Vacant Unit,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/WhatsApp Image 2025-04-14 at 15.15.46_0df39200.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/WhatsApp Image 2025-04-14 at 15.15.47_25f78102.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/WhatsApp Image 2025-04-14 at 15.15.47_32195dae.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/WhatsApp Image 2025-04-14 at 15.17.56_80b346c8.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/IMG-20250414-WA0186.jpg,Manoa,Vacant Unit,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/IMG-20250414-WA0185.jpg,Manoa,Vacant Unit,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/IMG-20250414-WA0184.jpg,Manoa,Vacant Unit,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/WhatsApp Image 2025-04-14 at 15.20.26_38005a26.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/WhatsApp Image 2025-04-14 at 15.17.57_7ed040c4.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/IMG-20250414-WA0183.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE VACANT UNIT CLEANING/AFTER/IMG-20250414-WA0182.jpg,Manoa,Vacant Unit,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0008.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0009.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0013.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0007.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0006.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0012.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0004.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0010.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0011.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0005.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0015.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/WhatsApp Image 2025-04-10 at 14.36.42_f022d38b.jpg,Manoa,Pressure Washing,Work_In_Progress,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0014.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0016.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/IMG-20250410-WA0017.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0032.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0026.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0027.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0033.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0025.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0031.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0019.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0030.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0024.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0020.jpg,Manoa,Pressure Washing,Work_In_Progress,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0034.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0035.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0021.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0023.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0022.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0029.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/BUILDING 5/AFTER/IMG-20250410-WA0028.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0069.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0068.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/WhatsApp Image 2025-04-09 at 12.18.43_1768b961.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0066.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0065.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0071.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0070.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/COURTYARD/IMG-20250409-WA0064.jpg,Manoa,Pressure Washing,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0081.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0080.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0082.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0083.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0078.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0087.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/WhatsApp Image 2025-04-04 at 14.22.23_0bf5674c.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0086.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0079.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0090.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0084.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0085.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0077.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0088.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0089.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0076.jpg,Manoa,Pressure Washing,Work_In_Progress,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/BEFORE/IMG-20250404-WA0112.jpg,Manoa,Pressure Washing,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/AFTER/IMG-20250404-WA0095.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/AFTER/IMG-20250404-WA0094.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/AFTER/IMG-20250404-WA0096.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/AFTER/IMG-20250404-WA0093.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/AFTER/IMG-20250404-WA0092.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PRESSURE WASHING/SEED STORE TO L&L/AFTER/WhatsApp Image 2025-04-04 at 14.24.25_c2f4a236.jpg,Manoa,Pressure Washing,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE LONG ROOFTOP CLEANED/be6fd991-0a21-4f7f-a3a1-e442933a901a.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE LONG ROOFTOP CLEANED/d1a67931-c87b-490c-a895-3278016c7d24.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE LONG ROOFTOP CLEANED/209a39e7-7931-4960-b50b-3ea7b38017f2.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE LONG ROOFTOP CLEANED/e1ddb3ac-f78f-4b46-84b9-7f8c4dc10bdb.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/7a08aea3-502d-4cba-b376-17ea8f1d213a.jpeg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/c7e57d3f-bdf1-4c69-8c13-49efbbc5f304.jpeg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/3aa1a419-71c2-4b1b-a6de-41223dce3547.jpeg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/52a31f08-f3ec-4fd5-8371-a52bf4179a18.jpeg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/WhatsApp Image 2025-05-22 at 03.27.54_b0513319.jpg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/bd360a56-2ae1-4cf1-838d-c37e523be642.jpeg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/REPORT LOG/92eb6f59-6b5f-4951-a00f-99be4b12772b.jpeg,Manoa,General Cleaning,Other,Unlabeled,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BLDG 5 ROOFTOP CLEANED/ff3c3149-7ea4-4c8b-8f8e-3577440000c7.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BLDG 5 ROOFTOP CLEANED/888a7691-1849-481d-8acf-5a0c8b0816fb.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BLDG 5 ROOFTOP CLEANED/90c89204-e955-4aa6-b73b-9e7114e7d4c0.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BLDG 5 ROOFTOP CLEANED/019ee159-ad5d-44e8-8e09-b6334191d582.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BLDG 5 ROOFTOP CLEANED/79fb4e9c-f6e0-42c3-b11d-af864b4427c4 (1).jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/79fb4e9c-f6e0-42c3-b11d-af864b4427c4.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/5a638ed2-2648-4312-8967-6d94a633cce5.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/888a7691-1849-481d-8acf-5a0c8b0816fb.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/90c89204-e955-4aa6-b73b-9e7114e7d4c0.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/5a420e68-7c1e-446b-bdde-6e6ec2383ff3.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/019ee159-ad5d-44e8-8e09-b6334191d582.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE ROOFTOP CLEANED/0120611a-0a44-4eac-8dfc-152069bb2de2.jpeg,Manoa,Roof Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BRUSHED ARTIFICIAL TURF AT THE PLAYGROUND/WhatsApp Image 2025-04-10 at 14.41.27_aa68cc49.jpg,Manoa,General Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BRUSHED ARTIFICIAL TURF AT THE PLAYGROUND/WhatsApp Image 2025-04-10 at 14.42.17_24107bd8.jpg,Manoa,General Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BRUSHED ARTIFICIAL TURF AT THE PLAYGROUND/WhatsApp Image 2025-04-10 at 14.42.17_d58e91b5.jpg,Manoa,General Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BRUSHED ARTIFICIAL TURF AT THE PLAYGROUND/WhatsApp Image 2025-04-10 at 14.42.17_e468ba19.jpg,Manoa,General Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE BRUSHED ARTIFICIAL TURF AT THE PLAYGROUND/WhatsApp Image 2025-04-10 at 14.42.17_9eb1d6a0.jpg,Manoa,General Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/AFTER  (3).jpg,Manoa,Restroom,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/AFTER  (2).jpg,Manoa,Restroom,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/AFTER  (5).jpg,Manoa,Restroom,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/AFTER  (4).jpg,Manoa,Restroom,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/BEFORE  (1).jpg,Manoa,Restroom,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/BEFORE  (2).jpg,Manoa,Restroom,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/AFTER  (6).jpg,Manoa,Restroom,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/BEFORE  (3).jpg,Manoa,Restroom,Before,Before,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE RESTROOM CLEANING/AFTER  (1).jpg,Manoa,Restroom,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-07 at 14.59.17_30ed95c6.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250407-WA0098.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250407-WA0099.jpg,Manoa,General Cleaning,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250407-WA0089.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-21 at 09.50.15_d21f1791.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-12 at 10.29.43_7eb6d8ff.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250421-WA0238.jpg,Manoa,General Cleaning,Other,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250421-WA0239.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-12 at 10.29.42_3576661a.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250421-WA0228.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-21 at 10.34.15_f2fe3f0d.jpg,Manoa,General Cleaning,Work_In_Progress,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-12 at 10.29.43_b7740594.jpg,Manoa,General Cleaning,After,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250421-WA0226.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250421-WA0232.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-07 at 14.59.18_da2e8dd5.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/IMG-20250421-WA0233.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-07 at 14.59.18_564e15dc.jpg,Manoa,General Cleaning,Before,After,val,True
data/original/Manoa/Manoa April/MANOA APRIL 2025/DONE PARKING LOT SWEEPING/WhatsApp Image 2025-04-12 at 10.29.42_c1899077.jpg,Manoa,General Cleaning,Before,After,val,True
